DEPARTAMENTO;PROVINCIA;DISTRITO;UBIGEO;TIPO;FECHA_SOLICITUD;RAZON_SOCIAL;NUMERO_RESOLUCION;FECHA_EMISION;FECHA_VENCIMIENTO;PLACA;ANO_FABRICACION;PESO_BRUTO;NUMERO_TUC_MTC;TIPO_CARGA;FECHA_CORTE
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221227;EMPRESA DE TRANSPORTES SANKY S.R.L.;21-2023;20230220;20280220;AJU889;2015;24.1;151921698;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221227;EMPRESA DE TRANSPORTES SANKY S.R.L.;21-2023;20230220;20280220;ASL737;2017;24.1;15M21027055E;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221227;EMPRESA DE TRANSPORTES SANKY S.R.L.;21-2023;20230220;20280220;AVE850;2017;24.1;15M21010284E;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221227;EMPRESA DE TRANSPORTES SANKY S.R.L.;21-2023;20230220;20280220;BCS846;2019;9.4;151934297;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221227;EMPRESA DE TRANSPORTES SANKY S.R.L.;21-2023;20230220;20280220;F9T848;2012;25;151937744;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221227;EMPRESA DE TRANSPORTES SANKY S.R.L.;21-2023;20230220;20280220;ABM849;2013;26.862;151816845;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221227;EMPRESA DE TRANSPORTES SANKY S.R.L.;21-2023;20230220;20280220;ALM875;2015;27.161;151925249;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221227;EMPRESA DE TRANSPORTES SANKY S.R.L.;21-2023;20230220;20280220;ASF918;2017;27.161;15M21026621E;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221227;EMPRESA DE TRANSPORTES SANKY S.R.L.;21-2023;20230220;20280220;BTA854;2023;25;15M22054659E;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221227;EMPRESA DE TRANSPORTES SANKY S.R.L.;21-2023;20230220;20280220;D8W947;2008;23.62;151528475;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221227;EMPRESA DE TRANSPORTES SANKY S.R.L.;21-2023;20230220;20280220;D9V919;2013;23.587;151618808;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221227;EMPRESA DE TRANSPORTES SANKY S.R.L.;21-2023;20230220;20280220;D6Q729;2012;23.587;151528478;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221227;EMPRESA DE TRANSPORTES SANKY S.R.L.;21-2023;20230220;20280220;AHC986;2018;40;151825231;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221227;EMPRESA DE TRANSPORTES SANKY S.R.L.;21-2023;20230220;20280220;C6Y993;2013;30.5;151528480;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221227;EMPRESA DE TRANSPORTES SANKY S.R.L.;21-2023;20230220;20280220;F5M994;2015;38.4;151920978;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221227;EMPRESA DE TRANSPORTES SANKY S.R.L.;21-2023;20230220;20280220;AFV993;2018;29;15M21034917E;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221227;EMPRESA DE TRANSPORTES SANKY S.R.L.;21-2023;20230220;20280220;C3N980;2008;42;151528472;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221227;EMPRESA DE TRANSPORTES SANKY S.R.L.;21-2023;20230220;20280220;C8W993;2008;40;151528485;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221227;EMPRESA DE TRANSPORTES SANKY S.R.L.;21-2023;20230220;20280220;C8X995;2009;39;151528473;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221227;EMPRESA DE TRANSPORTES SANKY S.R.L.;21-2023;20230220;20280220;F1L991;2014;38.4;151528486;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221227;EMPRESA DE TRANSPORTES SANKY S.R.L.;21-2023;20230220;20280220;D3I709;2008;28;151628474;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20230116;BLESOLA IMPORT EXPORT S.A.C.;23-2023;20230220;20250611;BTI816;2022;20;15M23000902E;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA NATURAL;20221229;DALILA TEJADA TERRONES;24-2023;20230220;20280220;D4W808;2008;11.99;15M22000517E;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA NATURAL;20221229;DALILA TEJADA TERRONES;24-2023;20230220;20280220;B2W865;2010;17;15M22036266E;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA NATURAL;20221229;DALILA TEJADA TERRONES;24-2023;20230220;20280220;BEL909;2020;17.59;15M22056456E;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221227;TRANSPORTES AGUAS VERDES S.A.C.;25-2023;20230220;20280220;W1W816;1981;32;241800005;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221227;TRANSPORTES AGUAS VERDES S.A.C.;25-2023;20230220;20280220;V1F921;1977;32;241500096;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221227;CONSTRUCTORA MAVIC S.A.;26-2023;20230220;20260715;C0F717;2012;6.5;152022641;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221227;CONSTRUCTORA MLM S.A.C.;27-2023;20230220;20280220;BBI948;2019;6.18;151921299;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221227;CONSTRUCTORA MLM S.A.C.;27-2023;20230220;20280220;BMK795;2022;6.18;15M21036895E;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221227;CONSTRUCTORA MLM S.A.C.;27-2023;20230220;20280220;BMI742;2022;6.18;15M21036668E;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221227;CONSTRUCTORA MLM S.A.C.;27-2023;20230220;20280220;BJT931;2021;6.18;15M21005260E;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221227;CONSTRUCTORA MLM S.A.C.;27-2023;20230220;20280220;BJQ706;2021;6.18;15M21005267E;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221227;CONSTRUCTORA MLM S.A.C.;27-2023;20230220;20280220;AYT821;2018;9.36;152024489;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221227;CONSTRUCTORA MLM S.A.C.;27-2023;20230220;20280220;BKC758;2021;48;15M21008932E;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221227;CONSTRUCTORA MLM S.A.C.;27-2023;20230220;20280220;F4T901;2013;25;151503036;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221227;CONSTRUCTORA MLM S.A.C.;27-2023;20230220;20280220;AFA946;2014;25;151508838;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221227;CONSTRUCTORA MLM S.A.C.;27-2023;20230220;20280220;C3A680;1987;25;151928835;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA NATURAL;20221229;GREGORIO HERMENES CHAVEZ ESPINOZA;28-2023;20230220;20280220;AUF753;2017;17.59;152018833;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221229;EVASUMAJ S.A.C.;29-2023;20230221;20280221;B6X770;2012;25;15M22032926E;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221229;TRANSPORTES MALOVAR S.A.C.;30-2023;20230221;20230926;B0Y813;2008;6.5;151804153;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221229;TRANSPORTES MALOVAR S.A.C.;30-2023;20230221;20230926;D0C809;2006;7.92;151804158;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221229;TRANSPORTES MALOVAR S.A.C.;30-2023;20230221;20230926;BEN751;2019;7.8;152014376;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221229;TRANSPORTES MALOVAR S.A.C.;30-2023;20230221;20230926;F0R916;2013;7.56;151833091;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221229;TRANSPORTES MALOVAR S.A.C.;30-2023;20230221;20230926;ADG949;2013;23.587;151911026;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221229;TRANSPORTES MALOVAR S.A.C.;30-2023;20230221;20230926;ADH800;2013;23.587;151911027;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221229;TRANSPORTES MALOVAR S.A.C.;30-2023;20230221;20230926;ADI884;2013;23.587;151911025;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221229;TRANSPORTES MALOVAR S.A.C.;30-2023;20230221;20230926;AJX943;2013;23.587;152001286;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221229;TRANSPORTES MALOVAR S.A.C.;30-2023;20230221;20230926;AJY838;2013;23.587;152001287;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221229;TRANSPORTES MALOVAR S.A.C.;30-2023;20230221;20230926;AJX873;2015;23.587;152001285;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221229;TRANSPORTES MALOVAR S.A.C.;30-2023;20230221;20230926;AVA769;2018;23.587;15M22020737E;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221229;TRANSPORTES MALOVAR S.A.C.;30-2023;20230221;20230926;AVA785;2018;23.587;15M22020738E;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221229;TRANSPORTES MALOVAR S.A.C.;30-2023;20230221;20230926;AVA814;2018;23.587;15M22020739E;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221229;TRANSPORTES MALOVAR S.A.C.;30-2023;20230221;20230926;AVA829;2018;23.587;15M22020740E;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221229;TRANSPORTES MALOVAR S.A.C.;30-2023;20230221;20230926;AVA870;2018;23.587;15M22020741E;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221229;TRANSPORTES MALOVAR S.A.C.;30-2023;20230221;20230926;C7F879;2008;23.637;151804208;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221229;TRANSPORTES MALOVAR S.A.C.;30-2023;20230221;20230926;C7F880;2008;23.637;151804199;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221229;TRANSPORTES MALOVAR S.A.C.;30-2023;20230221;20230926;C7W946;2008;23.637;151804201;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221229;TRANSPORTES MALOVAR S.A.C.;30-2023;20230221;20230926;D3U895;2011;23.685;151804214;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221229;TRANSPORTES MALOVAR S.A.C.;30-2023;20230221;20230926;D3Y924;2011;23.585;151804186;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221229;TRANSPORTES MALOVAR S.A.C.;30-2023;20230221;20230926;D3O743;2012;24.494;151804212;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221229;TRANSPORTES MALOVAR S.A.C.;30-2023;20230221;20230926;D3S733;2012;24.494;151804213;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221229;TRANSPORTES MALOVAR S.A.C.;30-2023;20230221;20230926;D7S814;2012;24.494;151804217;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221229;TRANSPORTES MALOVAR S.A.C.;30-2023;20230221;20230926;F6L856;2013;24.494;151833093;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221229;TRANSPORTES MALOVAR S.A.C.;30-2023;20230221;20230926;F6M916;2013;24.494;151833092;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221229;TRANSPORTES MALOVAR S.A.C.;30-2023;20230221;20230926;AMI814;2014;24.494;152008862;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221229;TRANSPORTES MALOVAR S.A.C.;30-2023;20230221;20230926;AMI848;2016;24.494;152008863;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221229;TRANSPORTES MALOVAR S.A.C.;30-2023;20230221;20230926;AMI882;2016;24.494;152008864;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221229;TRANSPORTES MALOVAR S.A.C.;30-2023;20230221;20230926;AMJ720;2016;24.494;152008865;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221229;TRANSPORTES MALOVAR S.A.C.;30-2023;20230221;20230926;AMJ765;2016;24.494;152008866;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221229;TRANSPORTES MALOVAR S.A.C.;30-2023;20230221;20230926;ARF725;2016;24.494;152008867;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221229;TRANSPORTES MALOVAR S.A.C.;30-2023;20230221;20230926;ARF911;2016;24.494;152008868;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221229;TRANSPORTES MALOVAR S.A.C.;30-2023;20230221;20230926;ARG812;2016;24.494;152008869;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221229;TRANSPORTES MALOVAR S.A.C.;30-2023;20230221;20230926;AZQ933;2017;27.494;151906724;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221229;TRANSPORTES MALOVAR S.A.C.;30-2023;20230221;20230926;AZR773;2017;24.494;151906720;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221229;TRANSPORTES MALOVAR S.A.C.;30-2023;20230221;20230926;BDC869;2017;24.494;152001270;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221229;TRANSPORTES MALOVAR S.A.C.;30-2023;20230221;20230926;AZR847;2017;24.494;151906722;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221229;TRANSPORTES MALOVAR S.A.C.;30-2023;20230221;20230926;AZS792;2017;24.494;151906719;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221229;TRANSPORTES MALOVAR S.A.C.;30-2023;20230221;20230926;BDH797;2020;24.494;152001271;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221229;PADILLA B HNOS S.A.C.;31-2023;20230221;20280221;ARS876;2017;2.87;151732809;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221229;PADILLA B HNOS S.A.C.;31-2023;20230221;20280221;ABD930;2014;2.705;151732808;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20221229;PADILLA B HNOS S.A.C.;31-2023;20230221;20280221;AJY799;2015;7.5;151526991;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20230104;MCC LOGISTIC S.A.C.;32-2023;20230221;20280221;AJP731;2015;7.54;15M22044732E;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20230104;TRANSPORTES JORFRANK S.A.C.;33-2023;20230221;20280221;BAM754;2018;3.24;152004888;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20230104;TRANSPORTES JORFRANK S.A.C.;33-2023;20230221;20280221;BSB710;2023;8;15M22045765E;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20230104;TRANSPORTES JORFRANK S.A.C.;33-2023;20230221;20280221;AMM774;2015;10;152022119;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20230112;SERVICIOS PERUANOS INTEGRALES ECOLOGICOS S.A.C.;34-2023;20230221;20240124;BPI867;2022;3.42;15M22030244E;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20231130
LIMA;LIMA;LIMA;150101;PERSONA NATURAL;20230106;ESTEPHANIE BEATRIZ INCHE CARDENAS;35-2023;20230221;20280221;BRK933;2022;3.495;15M22035010E;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20230119;TRANSERVIS LOGISTICOS CAMILA & STEVEN S.A.C.;36-2023;20230221;20260907;BPP906;2022;3.495;15M22027262E;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20230119;TRANSERVIS LOGISTICOS CAMILA & STEVEN S.A.C.;36-2023;20230221;20260907;BSV832;2023;16.5;15M22056721E;CARGA GENERAL Y CARGA DE PRODUCTOS PELIGROSOS;20231130
LIMA;LIMA;LIMA;150101;PERSONA NATURAL;20230123;PEDRO ROY GARCIA CHUMBIMUNI;37-2023;20230221;20280221;BNK786;2021;41;15M23002260E;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20230123;SERVICIOS ECOLOGICOS AMBIENTALES DEL CENTRO S.A.C.;38-2023;20230221;20270721;BSO757;2023;3.24;15M22052231E;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20230123;TALMA SERVICIOS AEROPORTUARIOS S.A.;39-2023;20230221;20280221;B6C823;1993;14.94;151519012;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20230123;TALMA SERVICIOS AEROPORTUARIOS S.A.;39-2023;20230221;20280221;B6C809;1993;14.94;151519011;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA NATURAL;20230125;RAFAEL FORTUNATO CHALLCO VILLEGAS;40-2023;20230221;20280221;C6V802;2006;18;152003683;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20230124;CASTRO CONTRATISTAS INGENIEROS S.A.C.;41-2023;20230221;20240405;BJL733;2021;6;15M22015852E;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20230118;MYR LOGISTICA S.A.C.;42-2023;20230221;20231104;AVF803;2016;27.5;15M23001915E;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20230118;INDUSTRIAS EIZAPLAST S.R.L.;43-2023;20230221;20280221;AKE819;2015;10.5;15M21036645E;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20230118;INDUSTRIAS EIZAPLAST S.R.L.;43-2023;20230221;20280221;F1P742;2009;8.7;151723692;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20230104;TRANSPORTES GIRASOLES S.A.C.;44-2023;20230221;20240208;BHY775;2021;3.24;152108333;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20230104;TRANSPORTES GIRASOLES S.A.C.;44-2023;20230221;20240208;BCD791;2019;5.98;151929229;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20230104;TRANSPORTES GIRASOLES S.A.C.;44-2023;20230221;20240208;BCD792;2019;5.98;151929230;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20230104;TRANSPORTES GIRASOLES S.A.C.;44-2023;20230221;20240208;BCD793;2019;5.98;151929231;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20230105;CONSTRUCTORA MAVIC S.A.C.;45-2023;20230221;20260715;AEG812;2013;41;151508196;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20230105;CONSTRUCTORA MAVIC S.A.C.;45-2023;20230221;20260715;F8D786;2013;25;151825791;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20230105;CONSTRUCTORA MAVIC S.A.C.;45-2023;20230221;20260715;BJD829;2020;30.5;152108648;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20230105;CONSTRUCTORA MAVIC S.A.C.;45-2023;20230221;20260715;BLH920;2021;41;15M21030464E;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20230105;CONSTRUCTORA MAVIC S.A.C.;45-2023;20230221;20260715;C7N757;2012;28.5;15M22004151E;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20230105;CONSTRUCTORA MAVIC S.A.C.;45-2023;20230221;20260715;BPG870;2021;41;15M22017971E;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20230109;EMPRESA TRANSPORTE Y SERVICIOS MULTIPLES LAZO E.I.R.L.;46-2023;20230221;20280221;B9J707;1989;9;15M22036520E;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20230109;EMPRESA TRANSPORTE Y SERVICIOS MULTIPLES LAZO E.I.R.L.;46-2023;20230221;20280221;D9W833;1985;4.22;151831974;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA NATURAL;20230116;TITO ALFREDO PORRAS HUAMAN;47-2023;20230223;20250810;BRV745;2023;10.5;15M23001155E;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20230125;COMERCIALIZADORA DISTRIBUIDORA RAFAEL CHALLCO V. E.I.R.L.;48-2023;20230223;20280223;B3N823;2010;26.2;152003687;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20230125;COMERCIALIZADORA DISTRIBUIDORA RAFAEL CHALLCO V. E.I.R.L.;48-2023;20230223;20280223;Z5Y904;1981;18;151808638;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20230125;COMERCIALIZADORA DISTRIBUIDORA RAFAEL CHALLCO V. E.I.R.L.;48-2023;20230223;20280223;BCY838;2019;41;152003686;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20230125;COMERCIALIZADORA DISTRIBUIDORA RAFAEL CHALLCO V. E.I.R.L.;48-2023;20230223;20280223;BFT908;2020;41;152026438;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20230125;COMERCIALIZADORA DISTRIBUIDORA RAFAEL CHALLCO V. E.I.R.L.;48-2023;20230223;20280223;BHK806;2020;25;152100559;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20230125;COMERCIALIZADORA DISTRIBUIDORA RAFAEL CHALLCO V. E.I.R.L.;48-2023;20230223;20280223;C3U933;2010;26.2;151808636;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20230125;COMERCIALIZADORA DISTRIBUIDORA RAFAEL CHALLCO V. E.I.R.L.;48-2023;20230223;20280223;D5G948;2007;17.5;151808637;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA NATURAL;20230126;NILTON FEDERICO MEZA RIVERA;49-2023;20230223;20280223;D1A922;2011;11.205;152025698;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA NATURAL;20230126;NILTON FEDERICO MEZA RIVERA;49-2023;20230223;20280223;C0P947;2007;10.4;151513860;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20230127;CORPORACION CENTRAL LIMA PERU S.A.C.;50-2023;20230223;20251103;BKX713;2022;25;15M22011146E;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20230127;CORPORACION CENTRAL LIMA PERU S.A.C.;50-2023;20230223;20251103;B5B858;2023;26.3;15M22054464E;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20230127;CORPORACION CENTRAL LIMA PERU S.A.C.;50-2023;20230223;20251103;BSC794;2023;26.3;15M22055395E;CARGA GENERAL;20231130
LIMA;LIMA;LIMA;150101;PERSONA JURIDICA;20230127;TRANSPORTE INTEGRADO A & M S.A.C.;51-2023;20230223;20280223;ACO987;2017;39;151713133;CARGA GENERAL;20231130
